sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
5445,16/07/2021 12:10:00,5.9,88,88,7/16/21 12:10
5446,16/07/2021 12:20:00,6.2,88,87,7/16/21 12:20
5447,16/07/2021 12:30:00,6.3,86,86,7/16/21 12:30
5448,16/07/2021 12:40:00,6.5,84,87,7/16/21 12:40
5449,16/07/2021 12:50:00,6.9,86,86,7/16/21 12:50
5450,16/07/2021 13:00:00,7,87,85,7/16/21 13:00
5451,16/07/2021 13:10:00,7,84,85,7/16/21 13:10
5452,16/07/2021 13:20:00,6.9,85,85,7/16/21 13:20
5453,16/07/2021 13:30:00,7.2,84,85,7/16/21 13:30
5454,16/07/2021 13:40:00,7.1,87,85,7/16/21 13:40
5455,16/07/2021 13:50:00,7,87,85,7/16/21 13:50
5456,16/07/2021 14:00:00,6.9,87,85,7/16/21 14:00
5457,16/07/2021 14:10:00,6.9,86,86,7/16/21 14:10
5458,16/07/2021 14:20:00,6.8,86,86,7/16/21 14:20
5459,16/07/2021 14:30:00,6.7,87,86,7/16/21 14:30
5460,16/07/2021 14:40:00,6.6,87,86,7/16/21 14:40
5461,16/07/2021 14:50:00,6.6,86,86,7/16/21 14:50
5462,16/07/2021 15:00:00,6.5,86,87,7/16/21 15:00
5463,16/07/2021 15:10:00,6.5,87,87,7/16/21 15:10
5464,16/07/2021 15:20:00,6.4,85,87,7/16/21 15:20
5465,16/07/2021 15:30:00,6.3,89,88,7/16/21 15:30
5466,16/07/2021 15:40:00,6.3,89,87,7/16/21 15:40
5467,16/07/2021 15:50:00,6.2,87,87,7/16/21 15:50
5468,16/07/2021 16:00:00,6.2,87,87,7/16/21 16:00
5469,16/07/2021 16:10:00,6.1,88,87,7/16/21 16:10
5470,16/07/2021 16:20:00,6.1,89,87,7/16/21 16:20
5471,16/07/2021 16:30:00,6,86,87,7/16/21 16:30
5472,16/07/2021 16:40:00,6,86,88,7/16/21 16:40
5473,16/07/2021 16:50:00,6,85,88,7/16/21 16:50
5474,16/07/2021 17:00:00,6,87,88,7/16/21 17:00
5475,16/07/2021 17:10:00,6,89,87,7/16/21 17:10
5476,16/07/2021 17:20:00,6,87,86,7/16/21 17:20
5477,16/07/2021 17:30:00,6,88,87,7/16/21 17:30
5478,16/07/2021 17:40:00,5.9,86,87,7/16/21 17:40
5479,16/07/2021 17:50:00,5.9,88,87,7/16/21 17:50
5480,16/07/2021 18:00:00,5.9,88,88,7/16/21 18:00
5481,16/07/2021 18:10:00,5.9,87,87,7/16/21 18:10
5482,16/07/2021 18:20:00,5.8,85,87,7/16/21 18:20
5483,16/07/2021 18:30:00,5.8,85,87,7/16/21 18:30
5484,16/07/2021 18:40:00,5.8,87,87,7/16/21 18:40
5485,16/07/2021 18:50:00,5.7,87,87,7/16/21 18:50
5486,16/07/2021 19:00:00,5.7,86,87,7/16/21 19:00
5487,16/07/2021 19:10:00,5.7,88,88,7/16/21 19:10
5488,16/07/2021 19:20:00,5.6,87,87,7/16/21 19:20
5489,16/07/2021 19:30:00,5.6,88,88,7/16/21 19:30
5490,16/07/2021 19:40:00,5.6,87,88,7/16/21 19:40
5491,16/07/2021 19:50:00,5.6,88,88,7/16/21 19:50
5492,16/07/2021 20:00:00,5.5,89,88,7/16/21 20:00
5493,16/07/2021 20:10:00,5.5,88,89,7/16/21 20:10
5494,16/07/2021 20:20:00,5.4,89,89,7/16/21 20:20
5495,16/07/2021 20:30:00,5.4,88,89,7/16/21 20:30
5496,16/07/2021 20:40:00,5.3,88,89,7/16/21 20:40
5497,16/07/2021 20:50:00,5.3,90,89,7/16/21 20:50
5498,16/07/2021 21:00:00,5.3,89,89,7/16/21 21:00
5499,16/07/2021 21:10:00,5.3,90,89,7/16/21 21:10
5500,16/07/2021 21:20:00,5.2,88,89,7/16/21 21:20
5501,16/07/2021 21:30:00,5.2,87,89,7/16/21 21:30
5502,16/07/2021 21:40:00,5.2,86,88,7/16/21 21:40
