sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
1,6/8/2021 14:30,26.7,-40,-40,6/8/2021 14:30
2,6/8/2021 14:40,25.6,-39,-40,6/8/2021 14:40
3,6/8/2021 14:50,17.3,-37,-30,6/8/2021 14:50
4,6/8/2021 15:00,3,221,193,6/8/2021 15:00
5,6/8/2021 15:10,2.6,220,218,6/8/2021 15:10
6,6/8/2021 15:20,2.5,219,215,6/8/2021 15:20
7,6/8/2021 15:30,2.5,219,217,6/8/2021 15:30
8,6/8/2021 15:40,2.5,219,217,6/8/2021 15:40
9,6/8/2021 15:50,2.4,216,216,6/8/2021 15:50
10,6/8/2021 16:00,2.3,221,215,6/8/2021 16:00
11,6/8/2021 16:10,2.2,211,214,6/8/2021 16:10
12,6/8/2021 16:20,2.1,214,216,6/8/2021 16:20
13,6/8/2021 16:30,2.1,219,218,6/8/2021 16:30
14,6/8/2021 16:40,2,208,210,6/8/2021 16:40
15,6/8/2021 16:50,2,211,211,6/8/2021 16:50
16,6/8/2021 17:00,2,202,214,6/8/2021 17:00
17,6/8/2021 17:10,2,219,215,6/8/2021 17:10
18,6/8/2021 17:20,2,213,214,6/8/2021 17:20
19,6/8/2021 17:30,2,215,215,6/8/2021 17:30
20,6/8/2021 17:40,2,208,213,6/8/2021 17:40
21,6/8/2021 17:50,1.9,210,212,6/8/2021 17:50
22,6/8/2021 18:00,1.9,210,210,6/8/2021 18:00
23,6/8/2021 18:10,1.9,215,216,6/8/2021 18:10
24,6/8/2021 18:20,1.9,210,210,6/8/2021 18:20
25,6/8/2021 18:30,1.9,213,210,6/8/2021 18:30
26,6/8/2021 18:40,1.9,203,209,6/8/2021 18:40
27,6/8/2021 18:50,1.9,219,210,6/8/2021 18:50
28,6/8/2021 19:00,1.9,203,208,6/8/2021 19:00
29,6/8/2021 19:10,1.9,207,209,6/8/2021 19:10
30,6/8/2021 19:20,1.8,203,211,6/8/2021 19:20
31,6/8/2021 19:30,1.8,211,210,6/8/2021 19:30
32,6/8/2021 19:40,1.8,200,205,6/8/2021 19:40
33,6/8/2021 19:50,1.7,212,209,6/8/2021 19:50
34,6/8/2021 20:00,1.7,212,208,6/8/2021 20:00
35,6/8/2021 20:10,1.7,210,207,6/8/2021 20:10
36,6/8/2021 20:20,1.7,214,209,6/8/2021 20:20
37,6/8/2021 20:30,1.6,216,207,6/8/2021 20:30
38,6/8/2021 20:40,1.6,215,210,6/8/2021 20:40
39,6/8/2021 20:50,1.6,202,211,6/8/2021 20:50
40,6/8/2021 21:00,1.5,213,211,6/8/2021 21:00
41,6/8/2021 21:10,1.5,207,210,6/8/2021 21:10
42,6/8/2021 21:20,1.5,208,211,6/8/2021 21:20
43,6/8/2021 21:30,1.5,209,211,6/8/2021 21:30
44,6/8/2021 21:40,1.5,207,209,6/8/2021 21:40
45,6/8/2021 21:50,1.4,206,209,6/8/2021 21:50
46,6/8/2021 22:00,1.4,208,209,6/8/2021 22:00
47,6/8/2021 22:10,1.4,205,210,6/8/2021 22:10
48,6/8/2021 22:20,1.4,209,209,6/8/2021 22:20
49,6/8/2021 22:30,1.4,212,212,6/8/2021 22:30
50,6/8/2021 22:40,1.4,208,207,6/8/2021 22:40
51,6/8/2021 22:50,1.3,208,208,6/8/2021 22:50
52,6/8/2021 23:00,1.3,202,207,6/8/2021 23:00
53,6/8/2021 23:10,1.3,219,208,6/8/2021 23:10
54,6/8/2021 23:20,1.3,206,208,6/8/2021 23:20
55,6/8/2021 23:30,1.3,206,209,6/8/2021 23:30
56,6/8/2021 23:40,1.3,209,212,6/8/2021 23:40
57,6/8/2021 23:50,1.3,207,212,6/8/2021 23:50
58,6/9/2021 0:00,1.3,214,209,6/9/2021 0:00
59,6/9/2021 0:10,1.3,207,208,6/9/2021 0:10
60,6/9/2021 0:20,1.3,211,211,6/9/2021 0:20
61,6/9/2021 0:30,1.3,204,208,6/9/2021 0:30
62,6/9/2021 0:40,1.2,210,210,6/9/2021 0:40
63,6/9/2021 0:50,1.2,207,209,6/9/2021 0:50
64,6/9/2021 1:00,1.2,216,208,6/9/2021 1:00
65,6/9/2021 1:10,1.2,216,208,6/9/2021 1:10
66,6/9/2021 1:20,1.2,205,206,6/9/2021 1:20
67,6/9/2021 1:30,1.2,212,208,6/9/2021 1:30
68,6/9/2021 1:40,1.2,221,210,6/9/2021 1:40
69,6/9/2021 1:50,1.2,205,209,6/9/2021 1:50
70,6/9/2021 2:00,1.2,213,209,6/9/2021 2:00
71,6/9/2021 2:10,1.2,211,207,6/9/2021 2:10
72,6/9/2021 2:20,1.2,213,208,6/9/2021 2:20
73,6/9/2021 2:30,1.2,212,209,6/9/2021 2:30
74,6/9/2021 2:40,1.2,217,207,6/9/2021 2:40
75,6/9/2021 2:50,1.2,202,206,6/9/2021 2:50
76,6/9/2021 3:00,1.2,208,207,6/9/2021 3:00
77,6/9/2021 3:10,1.2,208,209,6/9/2021 3:10
78,6/9/2021 3:20,1.2,201,204,6/9/2021 3:20
79,6/9/2021 3:30,1.1,203,207,6/9/2021 3:30
80,6/9/2021 3:40,1.1,211,205,6/9/2021 3:40
81,6/9/2021 3:50,1.1,202,210,6/9/2021 3:50
82,6/9/2021 4:00,1.1,206,209,6/9/2021 4:00
83,6/9/2021 4:10,1.1,198,207,6/9/2021 4:10
84,6/9/2021 4:20,1.1,206,206,6/9/2021 4:20
