sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
5474,16/07/2021 14:40:00,6.9,124,125,7/16/21 14:40
5475,16/07/2021 14:50:00,6.9,125,125,7/16/21 14:50
5476,16/07/2021 15:00:00,6.9,125,125,7/16/21 15:00
5477,16/07/2021 15:10:00,6.9,125,125,7/16/21 15:10
5478,16/07/2021 15:20:00,6.8,125,125,7/16/21 15:20
5479,16/07/2021 15:30:00,6.8,125,125,7/16/21 15:30
5480,16/07/2021 15:40:00,6.8,125,125,7/16/21 15:40
5481,16/07/2021 15:50:00,6.7,125,125,7/16/21 15:50
5482,16/07/2021 16:00:00,6.7,125,125,7/16/21 16:00
5483,16/07/2021 16:10:00,6.7,125,125,7/16/21 16:10
5484,16/07/2021 16:20:00,6.7,125,125,7/16/21 16:20
5485,16/07/2021 16:30:00,6.7,125,125,7/16/21 16:30
5486,16/07/2021 16:40:00,6.7,125,125,7/16/21 16:40
5487,16/07/2021 16:50:00,6.7,125,125,7/16/21 16:50
5488,16/07/2021 17:00:00,6.7,125,125,7/16/21 17:00
5489,16/07/2021 17:10:00,6.7,125,125,7/16/21 17:10
5490,16/07/2021 17:20:00,6.7,125,125,7/16/21 17:20
5491,16/07/2021 17:30:00,6.7,124,125,7/16/21 17:30
5492,16/07/2021 17:40:00,6.7,125,125,7/16/21 17:40
5493,16/07/2021 17:50:00,6.6,125,125,7/16/21 17:50
5494,16/07/2021 18:00:00,6.6,125,125,7/16/21 18:00
5495,16/07/2021 18:10:00,6.6,125,125,7/16/21 18:10
5496,16/07/2021 18:20:00,6.6,125,125,7/16/21 18:20
5497,16/07/2021 18:30:00,6.5,125,125,7/16/21 18:30
5498,16/07/2021 18:40:00,6.5,125,125,7/16/21 18:40
5499,16/07/2021 18:50:00,6.5,125,125,7/16/21 18:50
5500,16/07/2021 19:00:00,6.5,125,125,7/16/21 19:00
5501,16/07/2021 19:10:00,6.5,125,125,7/16/21 19:10
5502,16/07/2021 19:20:00,6.5,125,125,7/16/21 19:20
5503,16/07/2021 19:30:00,6.4,125,125,7/16/21 19:30
5504,16/07/2021 19:40:00,6.4,125,125,7/16/21 19:40
5505,16/07/2021 19:50:00,6.3,125,125,7/16/21 19:50
5506,16/07/2021 20:00:00,6.3,125,125,7/16/21 20:00
5507,16/07/2021 20:10:00,6.3,125,125,7/16/21 20:10
5508,16/07/2021 20:20:00,6.2,125,125,7/16/21 20:20
5509,16/07/2021 20:30:00,6.2,125,125,7/16/21 20:30
5510,16/07/2021 20:40:00,6.1,125,125,7/16/21 20:40
5511,16/07/2021 20:50:00,6.1,125,125,7/16/21 20:50
5512,16/07/2021 21:00:00,6.1,125,125,7/16/21 21:00
5513,16/07/2021 21:10:00,6,125,125,7/16/21 21:10
5514,16/07/2021 21:20:00,6,125,125,7/16/21 21:20
5515,16/07/2021 21:30:00,6,125,125,7/16/21 21:30
5516,16/07/2021 21:40:00,6,125,125,7/16/21 21:40
5517,16/07/2021 21:50:00,6,125,125,7/16/21 21:50
5518,16/07/2021 22:00:00,6,125,125,7/16/21 22:00
5519,16/07/2021 22:10:00,5.9,125,125,7/16/21 22:10
5520,16/07/2021 22:20:00,5.9,125,125,7/16/21 22:20
5521,16/07/2021 22:30:00,5.9,125,125,7/16/21 22:30
5522,16/07/2021 22:40:00,5.9,125,125,7/16/21 22:40
5523,16/07/2021 22:50:00,5.9,125,125,7/16/21 22:50
5524,16/07/2021 23:00:00,5.8,125,125,7/16/21 23:00
5525,16/07/2021 23:10:00,5.8,125,125,7/16/21 23:10
5526,16/07/2021 23:20:00,5.8,125,125,7/16/21 23:20
5527,16/07/2021 23:30:00,5.8,125,125,7/16/21 23:30
5528,16/07/2021 23:40:00,5.8,125,125,7/16/21 23:40
5529,16/07/2021 23:50:00,5.7,125,125,7/16/21 23:50
5530,17/07/2021 00:00:00,5.7,125,125,7/17/21 0:00
5531,17/07/2021 00:10:00,5.6,125,125,7/17/21 0:10
5532,17/07/2021 00:20:00,5.6,125,125,7/17/21 0:20
5533,17/07/2021 00:30:00,5.6,125,125,7/17/21 0:30
5534,17/07/2021 00:40:00,5.6,125,125,7/17/21 0:40
5535,17/07/2021 00:50:00,5.6,125,125,7/17/21 0:50
5536,17/07/2021 01:00:00,5.5,125,125,7/17/21 1:00
5537,17/07/2021 01:10:00,5.5,125,125,7/17/21 1:10
5538,17/07/2021 01:20:00,5.5,125,125,7/17/21 1:20
5539,17/07/2021 01:30:00,5.4,125,125,7/17/21 1:30
5540,17/07/2021 01:40:00,5.4,125,125,7/17/21 1:40
5541,17/07/2021 01:50:00,5.4,125,125,7/17/21 1:50
5542,17/07/2021 02:00:00,5.3,125,125,7/17/21 2:00
5543,17/07/2021 02:10:00,5.3,125,125,7/17/21 2:10
