sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
4338,16/07/2021 13:50:00,5.7,188,188,7/16/21 13:50
4339,16/07/2021 14:00:00,5.4,188,188,7/16/21 14:00
4340,16/07/2021 14:10:00,5.2,188,188,7/16/21 14:10
4341,16/07/2021 14:20:00,5.1,187,188,7/16/21 14:20
4342,16/07/2021 14:30:00,5,187,187,7/16/21 14:30
4343,16/07/2021 14:40:00,4.9,187,187,7/16/21 14:40
4344,16/07/2021 14:50:00,4.8,187,187,7/16/21 14:50
4345,16/07/2021 15:00:00,4.8,186,187,7/16/21 15:00
4346,16/07/2021 15:10:00,4.7,186,186,7/16/21 15:10
4347,16/07/2021 15:20:00,4.7,187,187,7/16/21 15:20
4348,16/07/2021 15:30:00,4.6,186,186,7/16/21 15:30
4349,16/07/2021 15:40:00,4.6,185,186,7/16/21 15:40
4350,16/07/2021 15:50:00,4.6,185,186,7/16/21 15:50
4351,16/07/2021 16:00:00,4.6,185,185,7/16/21 16:00
4352,16/07/2021 16:10:00,4.6,185,185,7/16/21 16:10
4353,16/07/2021 16:20:00,4.6,185,185,7/16/21 16:20
4354,16/07/2021 16:30:00,4.6,185,185,7/16/21 16:30
4355,16/07/2021 16:40:00,4.6,185,185,7/16/21 16:40
4356,16/07/2021 16:50:00,4.6,185,185,7/16/21 16:50
4357,16/07/2021 17:00:00,4.6,185,185,7/16/21 17:00
4358,16/07/2021 17:10:00,4.6,184,185,7/16/21 17:10
4359,16/07/2021 17:20:00,4.6,185,185,7/16/21 17:20
4360,16/07/2021 17:30:00,4.6,185,185,7/16/21 17:30
4361,16/07/2021 17:40:00,4.6,185,185,7/16/21 17:40
4362,16/07/2021 17:50:00,4.6,185,185,7/16/21 17:50
4363,16/07/2021 18:00:00,4.5,185,185,7/16/21 18:00
4364,16/07/2021 18:10:00,4.5,184,185,7/16/21 18:10
4365,16/07/2021 18:20:00,4.5,185,185,7/16/21 18:20
4366,16/07/2021 18:30:00,4.4,185,185,7/16/21 18:30
4367,16/07/2021 18:40:00,4.4,184,185,7/16/21 18:40
4368,16/07/2021 18:50:00,4.4,184,184,7/16/21 18:50
4369,16/07/2021 19:00:00,4.4,183,184,7/16/21 19:00
4370,16/07/2021 19:10:00,4.3,183,183,7/16/21 19:10
4371,16/07/2021 19:20:00,4.3,184,183,7/16/21 19:20
4372,16/07/2021 19:30:00,4.3,183,183,7/16/21 19:30
4373,16/07/2021 19:40:00,4.2,183,183,7/16/21 19:40
4374,16/07/2021 19:50:00,4.2,183,183,7/16/21 19:50
4375,16/07/2021 20:00:00,4.1,183,183,7/16/21 20:00
4376,16/07/2021 20:10:00,4.1,183,183,7/16/21 20:10
4377,16/07/2021 20:20:00,4.1,183,183,7/16/21 20:20
4378,16/07/2021 20:30:00,4.1,183,183,7/16/21 20:30
4379,16/07/2021 20:40:00,4.1,182,183,7/16/21 20:40
4380,16/07/2021 20:50:00,4.1,183,183,7/16/21 20:50
4381,16/07/2021 21:00:00,4,182,183,7/16/21 21:00
4382,16/07/2021 21:10:00,4,183,183,7/16/21 21:10
4383,16/07/2021 21:20:00,4,183,183,7/16/21 21:20
4384,16/07/2021 21:30:00,4,183,183,7/16/21 21:30
4385,16/07/2021 21:40:00,4,183,183,7/16/21 21:40
4386,16/07/2021 21:50:00,4,183,183,7/16/21 21:50
4387,16/07/2021 22:00:00,4,183,183,7/16/21 22:00
4388,16/07/2021 22:10:00,4,183,183,7/16/21 22:10
4389,16/07/2021 22:20:00,4,182,182,7/16/21 22:20
4390,16/07/2021 22:30:00,4,182,182,7/16/21 22:30
4391,16/07/2021 22:40:00,4,182,182,7/16/21 22:40
4392,16/07/2021 22:50:00,4,183,183,7/16/21 22:50
4393,16/07/2021 23:00:00,3.9,183,183,7/16/21 23:00
4394,16/07/2021 23:10:00,3.9,182,182,7/16/21 23:10
4395,16/07/2021 23:20:00,3.9,182,182,7/16/21 23:20
4396,16/07/2021 23:30:00,3.9,182,182,7/16/21 23:30
4397,16/07/2021 23:40:00,3.9,182,182,7/16/21 23:40
4398,16/07/2021 23:50:00,3.9,183,182,7/16/21 23:50
4399,17/07/2021 00:00:00,3.9,182,182,7/17/21 0:00
4400,17/07/2021 00:10:00,3.8,182,182,7/17/21 0:10
4401,17/07/2021 00:20:00,3.8,182,182,7/17/21 0:20
4402,17/07/2021 00:30:00,3.8,182,182,7/17/21 0:30
4403,17/07/2021 00:40:00,3.8,182,182,7/17/21 0:40
4404,17/07/2021 00:50:00,3.7,182,182,7/17/21 0:50
4405,17/07/2021 01:00:00,3.7,182,182,7/17/21 1:00
4406,17/07/2021 01:10:00,3.7,182,182,7/17/21 1:10
4407,17/07/2021 01:20:00,3.7,182,182,7/17/21 1:20
4408,17/07/2021 01:30:00,3.7,182,182,7/17/21 1:30
4409,17/07/2021 01:40:00,3.7,182,182,7/17/21 1:40
4410,17/07/2021 01:50:00,3.6,182,182,7/17/21 1:50
4411,17/07/2021 02:00:00,3.6,182,182,7/17/21 2:00
4412,17/07/2021 02:10:00,3.6,182,182,7/17/21 2:10
4413,17/07/2021 02:20:00,3.6,182,182,7/17/21 2:20
4414,17/07/2021 02:30:00,3.6,182,182,7/17/21 2:30
4415,17/07/2021 02:40:00,3.6,182,182,7/17/21 2:40
4416,17/07/2021 02:50:00,3.6,182,182,7/17/21 2:50
4417,17/07/2021 03:00:00,3.6,182,182,7/17/21 3:00
4418,17/07/2021 03:10:00,3.6,182,182,7/17/21 3:10
4419,17/07/2021 03:20:00,3.6,182,182,7/17/21 3:20
4420,17/07/2021 03:30:00,3.6,182,182,7/17/21 3:30
4421,17/07/2021 03:40:00,3.6,182,182,7/17/21 3:40
4422,17/07/2021 03:50:00,3.6,182,182,7/17/21 3:50
4423,17/07/2021 04:00:00,3.6,182,182,7/17/21 4:00
4424,17/07/2021 04:10:00,3.6,182,182,7/17/21 4:10
4425,17/07/2021 04:20:00,3.6,182,182,7/17/21 4:20
4426,17/07/2021 04:30:00,3.6,182,182,7/17/21 4:30
4427,17/07/2021 04:40:00,3.6,182,182,7/17/21 4:40
4428,17/07/2021 04:50:00,3.6,182,182,7/17/21 4:50
4429,17/07/2021 05:00:00,3.6,182,182,7/17/21 5:00
4430,17/07/2021 05:10:00,3.6,182,182,7/17/21 5:10
4431,17/07/2021 05:20:00,3.6,182,182,7/17/21 5:20
4432,17/07/2021 05:30:00,3.6,182,182,7/17/21 5:30
4433,17/07/2021 05:40:00,3.5,182,182,7/17/21 5:40
4434,17/07/2021 05:50:00,3.5,182,182,7/17/21 5:50
4435,17/07/2021 06:00:00,3.5,182,182,7/17/21 6:00
4436,17/07/2021 06:10:00,3.5,182,182,7/17/21 6:10
4437,17/07/2021 06:20:00,3.5,182,182,7/17/21 6:20
4438,17/07/2021 06:30:00,3.5,182,182,7/17/21 6:30
4439,17/07/2021 06:40:00,3.5,182,182,7/17/21 6:40
4440,17/07/2021 06:50:00,3.5,182,182,7/17/21 6:50
4441,17/07/2021 07:00:00,3.5,182,182,7/17/21 7:00
4442,17/07/2021 07:10:00,3.5,182,182,7/17/21 7:10
4443,17/07/2021 07:20:00,3.5,182,182,7/17/21 7:20
4444,17/07/2021 07:30:00,3.5,182,182,7/17/21 7:30
4445,17/07/2021 07:40:00,3.5,181,182,7/17/21 7:40
4446,17/07/2021 07:50:00,3.6,182,182,7/17/21 7:50
4447,17/07/2021 08:00:00,3.6,182,182,7/17/21 8:00
4448,17/07/2021 08:10:00,3.6,182,182,7/17/21 8:10
4449,17/07/2021 08:20:00,3.6,182,182,7/17/21 8:20
4450,17/07/2021 08:30:00,3.6,182,182,7/17/21 8:30
