sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
97,18/06/2021 09:00:00,4.8,84,83,6/18/21 9:00
98,18/06/2021 09:10:00,4.8,82,81,6/18/21 9:10
99,18/06/2021 09:20:00,4.9,83,82,6/18/21 9:20
100,18/06/2021 09:30:00,5,83,83,6/18/21 9:30
101,18/06/2021 09:40:00,5,83,82,6/18/21 9:40
102,18/06/2021 09:50:00,5.1,82,81,6/18/21 9:50
103,18/06/2021 10:00:00,5.2,81,81,6/18/21 10:00
104,18/06/2021 10:10:00,5.3,80,82,6/18/21 10:10
105,18/06/2021 10:20:00,5.4,81,82,6/18/21 10:20
106,18/06/2021 10:30:00,5.5,80,82,6/18/21 10:30
107,18/06/2021 10:40:00,5.5,82,81,6/18/21 10:40
108,18/06/2021 10:50:00,5.6,81,81,6/18/21 10:50
109,18/06/2021 11:00:00,5.8,81,82,6/18/21 11:00
110,18/06/2021 11:10:00,5.8,79,81,6/18/21 11:10
111,18/06/2021 11:20:00,5.9,80,81,6/18/21 11:20
112,18/06/2021 11:30:00,5.8,76,80,6/18/21 11:30
113,18/06/2021 11:40:00,5.8,79,81,6/18/21 11:40
114,18/06/2021 11:50:00,5.8,83,81,6/18/21 11:50
115,18/06/2021 12:00:00,5.7,79,81,6/18/21 12:00
116,18/06/2021 12:10:00,5.6,80,81,6/18/21 12:10
117,18/06/2021 12:20:00,5.6,81,81,6/18/21 12:20
118,18/06/2021 12:30:00,5.6,80,81,6/18/21 12:30
119,18/06/2021 12:40:00,5.6,81,81,6/18/21 12:40
120,18/06/2021 12:50:00,5.6,84,82,6/18/21 12:50
121,18/06/2021 13:00:00,5.6,81,82,6/18/21 13:00
122,18/06/2021 13:10:00,5.6,82,82,6/18/21 13:10
123,18/06/2021 13:20:00,5.6,80,81,6/18/21 13:20
124,18/06/2021 13:30:00,5.6,83,82,6/18/21 13:30
125,18/06/2021 13:40:00,5.6,82,82,6/18/21 13:40
126,18/06/2021 13:50:00,5.7,80,81,6/18/21 13:50
127,18/06/2021 14:00:00,5.8,79,81,6/18/21 14:00
128,18/06/2021 14:10:00,5.9,82,81,6/18/21 14:10
129,18/06/2021 14:20:00,6,81,81,6/18/21 14:20
130,18/06/2021 14:30:00,6.2,78,81,6/18/21 14:30
131,18/06/2021 14:40:00,6.4,83,80,6/18/21 14:40
132,18/06/2021 14:50:00,6.5,80,81,6/18/21 14:50
133,18/06/2021 15:00:00,6.3,79,80,6/18/21 15:00
134,18/06/2021 15:10:00,6.1,79,81,6/18/21 15:10
135,18/06/2021 15:20:00,6.2,81,81,6/18/21 15:20
136,18/06/2021 15:30:00,6.2,82,81,6/18/21 15:30
137,18/06/2021 15:40:00,6.2,81,81,6/18/21 15:40
138,18/06/2021 15:50:00,6.1,80,80,6/18/21 15:50
139,18/06/2021 16:00:00,6.1,82,81,6/18/21 16:00
140,18/06/2021 16:10:00,6.1,83,81,6/18/21 16:10
141,18/06/2021 16:20:00,6,82,81,6/18/21 16:20
142,18/06/2021 16:30:00,6,84,81,6/18/21 16:30
143,18/06/2021 16:40:00,5.9,82,81,6/18/21 16:40
144,18/06/2021 16:50:00,5.9,80,81,6/18/21 16:50
145,18/06/2021 17:00:00,5.8,79,81,6/18/21 17:00
146,18/06/2021 17:10:00,5.7,81,81,6/18/21 17:10
147,18/06/2021 17:20:00,5.7,81,81,6/18/21 17:20
148,18/06/2021 17:30:00,5.7,80,80,6/18/21 17:30
149,18/06/2021 17:40:00,5.6,82,80,6/18/21 17:40
150,18/06/2021 17:50:00,5.6,81,81,6/18/21 17:50
151,18/06/2021 18:00:00,5.6,80,81,6/18/21 18:00
152,18/06/2021 18:10:00,5.6,80,81,6/18/21 18:10
153,18/06/2021 18:20:00,5.6,81,81,6/18/21 18:20
154,18/06/2021 18:30:00,5.6,81,82,6/18/21 18:30
155,18/06/2021 18:40:00,5.5,81,80,6/18/21 18:40
156,18/06/2021 18:50:00,5.5,81,81,6/18/21 18:50
157,18/06/2021 19:00:00,5.5,81,81,6/18/21 19:00
158,18/06/2021 19:10:00,5.4,82,82,6/18/21 19:10
159,18/06/2021 19:20:00,5.4,79,81,6/18/21 19:20
160,18/06/2021 19:30:00,5.3,81,81,6/18/21 19:30
161,18/06/2021 19:40:00,5.3,81,81,6/18/21 19:40
162,18/06/2021 19:50:00,5.3,82,81,6/18/21 19:50
163,18/06/2021 20:00:00,5.3,80,81,6/18/21 20:00
164,18/06/2021 20:10:00,5.3,83,81,6/18/21 20:10
165,18/06/2021 20:20:00,5.2,79,81,6/18/21 20:20
166,18/06/2021 20:30:00,5.2,83,81,6/18/21 20:30
167,18/06/2021 20:40:00,5.2,81,82,6/18/21 20:40
168,18/06/2021 20:50:00,5.1,82,81,6/18/21 20:50
169,18/06/2021 21:00:00,5.1,83,82,6/18/21 21:00
170,18/06/2021 21:10:00,5.1,82,82,6/18/21 21:10
171,18/06/2021 21:20:00,5.1,80,82,6/18/21 21:20
172,18/06/2021 21:30:00,5,82,82,6/18/21 21:30
173,18/06/2021 21:40:00,5,83,83,6/18/21 21:40
174,18/06/2021 21:50:00,5,83,83,6/18/21 21:50
175,18/06/2021 22:00:00,4.9,83,82,6/18/21 22:00
176,18/06/2021 22:10:00,4.9,82,82,6/18/21 22:10
177,18/06/2021 22:20:00,4.8,82,82,6/18/21 22:20
178,18/06/2021 22:30:00,4.8,83,83,6/18/21 22:30
179,18/06/2021 22:40:00,4.8,83,82,6/18/21 22:40
180,18/06/2021 22:50:00,4.8,81,82,6/18/21 22:50
181,18/06/2021 23:00:00,4.7,83,82,6/18/21 23:00
182,18/06/2021 23:10:00,4.7,82,82,6/18/21 23:10
183,18/06/2021 23:20:00,4.7,83,83,6/18/21 23:20
184,18/06/2021 23:30:00,4.7,82,83,6/18/21 23:30
185,18/06/2021 23:40:00,4.6,84,83,6/18/21 23:40
186,18/06/2021 23:50:00,4.6,81,82,6/18/21 23:50
187,19/06/2021 00:00:00,4.6,83,82,6/19/21 0:00
188,19/06/2021 00:10:00,4.6,83,82,6/19/21 0:10
189,19/06/2021 00:20:00,4.6,82,82,6/19/21 0:20
190,19/06/2021 00:30:00,4.6,81,83,6/19/21 0:30
191,19/06/2021 00:40:00,4.5,83,82,6/19/21 0:40
192,19/06/2021 00:50:00,4.5,83,83,6/19/21 0:50
193,19/06/2021 01:00:00,4.5,84,83,6/19/21 1:00
194,19/06/2021 01:10:00,4.5,86,83,6/19/21 1:10
195,19/06/2021 01:20:00,4.5,83,82,6/19/21 1:20
196,19/06/2021 01:30:00,4.4,83,82,6/19/21 1:30
197,19/06/2021 01:40:00,4.4,85,83,6/19/21 1:40
198,19/06/2021 01:50:00,4.4,81,82,6/19/21 1:50
199,19/06/2021 02:00:00,4.4,84,83,6/19/21 2:00
200,19/06/2021 02:10:00,4.3,82,83,6/19/21 2:10
201,19/06/2021 02:20:00,4.3,84,83,6/19/21 2:20
202,19/06/2021 02:30:00,4.3,84,83,6/19/21 2:30
203,19/06/2021 02:40:00,4.3,83,83,6/19/21 2:40
204,19/06/2021 02:50:00,4.3,85,83,6/19/21 2:50
205,19/06/2021 03:00:00,4.3,83,82,6/19/21 3:00
206,19/06/2021 03:10:00,4.3,83,82,6/19/21 3:10
207,19/06/2021 03:20:00,4.3,83,84,6/19/21 3:20
208,19/06/2021 03:30:00,4.3,83,84,6/19/21 3:30
