sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
4208,10/6/2021 17:10,3.6,175,176,6/10/21 17:10
4209,10/6/2021 17:20,3.6,173,175,6/10/21 17:20
4210,10/6/2021 17:30,3.6,175,176,6/10/21 17:30
4211,10/6/2021 17:40,3.5,183,176,6/10/21 17:40
4212,10/6/2021 17:50,3.5,172,176,6/10/21 17:50
4213,10/6/2021 18:00,3.5,171,174,6/10/21 18:00
4214,10/6/2021 18:10,3.4,175,173,6/10/21 18:10
4215,10/6/2021 18:20,3.4,173,175,6/10/21 18:20
4216,10/6/2021 18:30,3.4,172,174,6/10/21 18:30
4217,10/6/2021 18:40,3.3,178,174,6/10/21 18:40
4218,10/6/2021 18:50,3.3,171,175,6/10/21 18:50
4219,10/6/2021 19:00,3.2,183,176,6/10/21 19:00
4220,10/6/2021 19:10,3.2,171,173,6/10/21 19:10
4221,10/6/2021 19:20,3.2,176,172,6/10/21 19:20
4222,10/6/2021 19:30,3.2,175,174,6/10/21 19:30
4223,10/6/2021 19:40,3.1,177,175,6/10/21 19:40
4224,10/6/2021 19:50,3.1,169,172,6/10/21 19:50
4225,10/6/2021 20:00,3.1,170,175,6/10/21 20:00
4226,10/6/2021 20:10,3,167,173,6/10/21 20:10
4227,10/6/2021 20:20,3,181,175,6/10/21 20:20
4228,10/6/2021 20:30,3,172,176,6/10/21 20:30
4229,10/6/2021 20:40,2.9,179,175,6/10/21 20:40
4230,10/6/2021 20:50,2.9,166,173,6/10/21 20:50
4231,10/6/2021 21:00,2.9,176,176,6/10/21 21:00
4232,10/6/2021 21:10,2.9,176,174,6/10/21 21:10
4233,10/6/2021 21:20,2.8,170,173,6/10/21 21:20
4234,10/6/2021 21:30,2.8,178,174,6/10/21 21:30
4235,10/6/2021 21:40,2.7,168,170,6/10/21 21:40
4236,10/6/2021 21:50,2.7,178,176,6/10/21 21:50
4237,10/6/2021 22:00,2.7,178,176,6/10/21 22:00
4238,10/6/2021 22:10,2.7,167,174,6/10/21 22:10
4239,10/6/2021 22:20,2.6,176,174,6/10/21 22:20
4240,10/6/2021 22:30,2.6,178,175,6/10/21 22:30
4241,10/6/2021 22:40,2.6,178,173,6/10/21 22:40
4242,10/6/2021 22:50,2.6,172,173,6/10/21 22:50
4243,10/6/2021 23:00,2.5,176,172,6/10/21 23:00
4244,10/6/2021 23:10,2.5,172,173,6/10/21 23:10
4245,10/6/2021 23:20,2.5,176,175,6/10/21 23:20
4246,10/6/2021 23:30,2.5,178,175,6/10/21 23:30
4247,10/6/2021 23:40,2.5,177,175,6/10/21 23:40
4248,10/6/2021 23:50,2.5,171,175,6/10/21 23:50
4249,11/6/2021 0:00,2.4,176,174,6/11/21 00:00
4250,11/6/2021 0:10,2.4,177,174,6/11/21 00:10
4251,11/6/2021 0:20,2.4,176,173,6/11/21 00:20
4252,11/6/2021 0:30,2.4,167,173,6/11/21 00:30
4253,11/6/2021 0:40,2.4,171,175,6/11/21 00:40
4254,11/6/2021 0:50,2.4,171,174,6/11/21 00:50
4255,11/6/2021 1:00,2.3,172,173,6/11/21 01:00
4256,11/6/2021 1:10,2.3,171,172,6/11/21 01:10
4257,11/6/2021 1:20,2.3,175,173,6/11/21 01:20
4258,11/6/2021 1:30,2.3,179,175,6/11/21 01:30
4259,11/6/2021 1:40,2.3,173,173,6/11/21 01:40
4260,11/6/2021 1:50,2.2,181,175,6/11/21 01:50
4261,11/6/2021 2:00,2.2,166,171,6/11/21 02:00
4262,11/6/2021 2:10,2.2,171,172,6/11/21 02:10
4263,11/6/2021 2:20,2.2,174,171,6/11/21 02:20
4264,11/6/2021 2:30,2.1,178,176,6/11/21 02:30
