sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
1,12/5/2021 12:00,13.6,-48,-48,5/12/21 12:00
2,12/5/2021 12:10,14.4,-48,-48,5/12/21 12:10
3,12/5/2021 12:20,15.7,-48,-48,5/12/21 12:20
4,12/5/2021 12:30,16.9,-48,-48,5/12/21 12:30
5,12/5/2021 12:40,18,-48,-48,5/12/21 12:40
6,12/5/2021 12:50,19,-48,-48,5/12/21 12:50
7,12/5/2021 13:00,19.9,-48,-48,5/12/21 13:00
8,12/5/2021 13:10,20.9,-48,-48,5/12/21 13:10
9,12/5/2021 13:20,21.6,-48,-48,5/12/21 13:20
10,12/5/2021 13:30,22.2,-48,-48,5/12/21 13:30
11,12/5/2021 13:40,22.3,-48,-48,5/12/21 13:40
12,12/5/2021 13:50,22.2,-49,-48,5/12/21 13:50
13,12/5/2021 14:00,22,-49,-49,5/12/21 14:00
14,12/5/2021 14:10,22.1,-49,-49,5/12/21 14:10
15,12/5/2021 14:20,22.6,-49,-49,5/12/21 14:20
16,12/5/2021 14:30,22.7,-49,-49,5/12/21 14:30
17,12/5/2021 14:40,22.8,-49,-49,5/12/21 14:40
18,12/5/2021 14:50,23.2,-49,-49,5/12/21 14:50
19,12/5/2021 15:00,23.7,-49,-49,5/12/21 15:00
20,12/5/2021 15:10,24.4,-49,-49,5/12/21 15:10
21,12/5/2021 15:20,25.4,-49,-49,5/12/21 15:20
22,12/5/2021 15:30,26.1,-49,-49,5/12/21 15:30
23,12/5/2021 15:40,26.7,-49,-49,5/12/21 15:40
24,12/5/2021 15:50,26.9,-49,-49,5/12/21 15:50
25,12/5/2021 16:00,26.6,-49,-49,5/12/21 16:00
26,12/5/2021 16:10,26.4,-49,-49,5/12/21 16:10
27,12/5/2021 16:20,25.6,-42,-44,5/12/21 16:20
28,12/5/2021 16:30,21.9,-37,-40,5/12/21 16:30
29,12/5/2021 16:40,19.3,-34,-34,5/12/21 16:40
30,12/5/2021 16:50,17.2,-38,-38,5/12/21 16:50
31,12/5/2021 17:00,15.7,-38,-38,5/12/21 17:00
32,12/5/2021 17:10,13.9,-43,-37,5/12/21 17:10
33,12/5/2021 17:20,12.2,-43,-45,5/12/21 17:20
34,12/5/2021 17:30,5.7,-46,-46,5/12/21 17:30
35,12/5/2021 17:40,2.6,-49,-47,5/12/21 17:40
36,12/5/2021 17:50,1.8,-38,-46,5/12/21 17:50
37,12/5/2021 18:00,0.6,-39,-39,5/12/21 18:00
38,12/5/2021 18:10,0.2,-38,-38,5/12/21 18:10
39,12/5/2021 18:20,0.1,-38,-38,5/12/21 18:20
40,12/5/2021 18:30,0.1,-38,-38,5/12/21 18:30
41,12/5/2021 18:40,0.1,-38,-38,5/12/21 18:40
42,12/5/2021 18:50,0.1,-38,-38,5/12/21 18:50
43,12/5/2021 19:00,0.1,-38,-38,5/12/21 19:00
44,12/5/2021 19:10,0,-38,-38,5/12/21 19:10
45,12/5/2021 19:20,0,-38,-38,5/12/21 19:20
46,12/5/2021 19:30,0,-37,-38,5/12/21 19:30
47,12/5/2021 19:40,0,-37,-37,5/12/21 19:40
48,12/5/2021 19:50,-0.1,-37,-37,5/12/21 19:50
49,12/5/2021 20:00,-0.1,-37,-37,5/12/21 20:00
50,12/5/2021 20:10,-0.1,-37,-37,5/12/21 20:10
51,12/5/2021 20:20,-0.1,-37,-37,5/12/21 20:20
52,12/5/2021 20:30,-0.1,-37,-37,5/12/21 20:30
53,12/5/2021 20:40,-0.2,-37,-37,5/12/21 20:40
54,12/5/2021 20:50,-0.2,-38,-38,5/12/21 20:50
55,12/5/2021 21:00,-0.2,-38,-38,5/12/21 21:00
56,12/5/2021 21:10,-0.3,-38,-38,5/12/21 21:10
57,12/5/2021 21:20,-0.4,-38,-38,5/12/21 21:20
58,12/5/2021 21:30,-0.4,-38,-38,5/12/21 21:30
59,12/5/2021 21:40,-0.5,-38,-38,5/12/21 21:40
60,12/5/2021 21:50,-0.5,-38,-38,5/12/21 21:50
61,12/5/2021 22:00,-0.6,-39,-38,5/12/21 22:00
62,12/5/2021 22:10,-0.6,-39,-39,5/12/21 22:10
63,12/5/2021 22:20,-0.8,-39,-39,5/12/21 22:20
64,12/5/2021 22:30,-0.9,-39,-39,5/12/21 22:30
65,12/5/2021 22:40,-0.9,-38,-39,5/12/21 22:40
66,12/5/2021 22:50,-1,-38,-38,5/12/21 22:50
67,12/5/2021 23:00,-1.1,-38,-38,5/12/21 23:00
68,12/5/2021 23:10,-1.2,-38,-38,5/12/21 23:10
69,12/5/2021 23:20,-1.3,-38,-38,5/12/21 23:20
70,12/5/2021 23:30,-1.4,-39,-39,5/12/21 23:30
71,12/5/2021 23:40,-1.5,-39,-39,5/12/21 23:40
72,12/5/2021 23:50,-1.5,-39,-39,5/12/21 23:50
73,13/05/2021 00:00:00,-1.5,-39,-39,5/13/21 0:00
74,13/05/2021 00:10:00,-1.6,-39,-39,5/13/21 0:10
75,13/05/2021 00:20:00,-1.6,-39,-39,5/13/21 0:20
76,13/05/2021 00:30:00,-1.7,-39,-39,5/13/21 0:30
77,13/05/2021 00:40:00,-1.7,-39,-39,5/13/21 0:40
78,13/05/2021 00:50:00,-1.8,-39,-39,5/13/21 0:50
79,13/05/2021 01:00:00,-1.9,-39,-39,5/13/21 1:00
80,13/05/2021 01:10:00,-1.9,-39,-39,5/13/21 1:10
81,13/05/2021 01:20:00,-2,-39,-39,5/13/21 1:20
82,13/05/2021 01:30:00,-2,-39,-39,5/13/21 1:30
83,13/05/2021 01:40:00,-2.1,-39,-39,5/13/21 1:40
84,13/05/2021 01:50:00,-2.2,-39,-39,5/13/21 1:50
85,13/05/2021 02:00:00,-2.3,-39,-39,5/13/21 2:00
86,13/05/2021 02:10:00,-2.3,-39,-39,5/13/21 2:10
87,13/05/2021 02:20:00,-2.4,-39,-39,5/13/21 2:20
88,13/05/2021 02:30:00,-2.5,-39,-39,5/13/21 2:30
89,13/05/2021 02:40:00,-2.6,-39,-39,5/13/21 2:40
90,13/05/2021 02:50:00,-2.7,-39,-39,5/13/21 2:50
91,13/05/2021 03:00:00,-2.7,-39,-39,5/13/21 3:00
92,13/05/2021 03:10:00,-2.8,-39,-39,5/13/21 3:10
93,13/05/2021 03:20:00,-2.9,-39,-39,5/13/21 3:20
94,13/05/2021 03:30:00,-3,-39,-39,5/13/21 3:30
95,13/05/2021 03:40:00,-3.1,-39,-39,5/13/21 3:40
96,13/05/2021 03:50:00,-3.1,-39,-39,5/13/21 3:50
97,13/05/2021 04:00:00,-3.2,-39,-39,5/13/21 4:00
98,13/05/2021 04:10:00,-3.3,-39,-39,5/13/21 4:10
99,13/05/2021 04:20:00,-3.4,-39,-39,5/13/21 4:20
100,13/05/2021 04:30:00,-3.4,-39,-39,5/13/21 4:30
101,13/05/2021 04:40:00,-3.4,-39,-39,5/13/21 4:40
102,13/05/2021 04:50:00,-3.4,-39,-39,5/13/21 4:50
103,13/05/2021 05:00:00,-3.5,-39,-39,5/13/21 5:00
104,13/05/2021 05:10:00,-3.6,-39,-39,5/13/21 5:10
105,13/05/2021 05:20:00,-3.7,-39,-39,5/13/21 5:20
106,13/05/2021 05:30:00,-3.7,-39,-39,5/13/21 5:30
107,13/05/2021 05:40:00,-3.8,-39,-39,5/13/21 5:40
108,13/05/2021 05:50:00,-3.8,-39,-39,5/13/21 5:50
109,13/05/2021 06:00:00,-3.9,-39,-39,5/13/21 6:00
110,13/05/2021 06:10:00,-3.9,-39,-39,5/13/21 6:10
111,13/05/2021 06:20:00,-3.9,-39,-39,5/13/21 6:20
112,13/05/2021 06:30:00,-3.8,-39,-39,5/13/21 6:30
113,13/05/2021 06:40:00,-3.9,-39,-39,5/13/21 6:40
114,13/05/2021 06:50:00,-3.8,-39,-39,5/13/21 6:50
115,13/05/2021 07:00:00,-3.8,-39,-39,5/13/21 7:00
116,13/05/2021 07:10:00,-3.7,-39,-39,5/13/21 7:10
117,13/05/2021 07:20:00,-3.7,-39,-39,5/13/21 7:20
118,13/05/2021 07:30:00,-3.6,-39,-39,5/13/21 7:30
119,13/05/2021 07:40:00,-3.4,-39,-39,5/13/21 7:40
120,13/05/2021 07:50:00,-3.3,-39,-39,5/13/21 7:50
121,13/05/2021 08:00:00,-3.1,-39,-39,5/13/21 8:00
122,13/05/2021 08:10:00,-3,-39,-39,5/13/21 8:10
123,13/05/2021 08:20:00,-2.7,-39,-39,5/13/21 8:20
124,13/05/2021 08:30:00,-2.4,-39,-39,5/13/21 8:30
125,13/05/2021 08:40:00,-2.2,-39,-39,5/13/21 8:40
126,13/05/2021 08:50:00,-1.7,-39,-39,5/13/21 8:50
127,13/05/2021 09:00:00,-1.2,-39,-39,5/13/21 9:00
128,13/05/2021 09:10:00,-0.5,-39,-39,5/13/21 9:10
129,13/05/2021 09:20:00,-0.1,-39,-39,5/13/21 9:20
130,13/05/2021 09:30:00,0.2,-39,-39,5/13/21 9:30
131,13/05/2021 09:40:00,0.4,-39,-39,5/13/21 9:40
132,13/05/2021 09:50:00,0.5,-39,-39,5/13/21 9:50
133,13/05/2021 10:00:00,0.7,-38,-38,5/13/21 10:00
134,13/05/2021 10:10:00,0.9,-38,-38,5/13/21 10:10
135,13/05/2021 10:20:00,1.1,-38,-38,5/13/21 10:20
136,13/05/2021 10:30:00,1.3,-38,-38,5/13/21 10:30
137,13/05/2021 10:40:00,1.5,-38,-38,5/13/21 10:40
138,13/05/2021 10:50:00,1.7,-39,-39,5/13/21 10:50
139,13/05/2021 11:00:00,2.7,-39,-39,5/13/21 11:00
140,13/05/2021 11:10:00,3.9,-41,-40,5/13/21 11:10
141,13/05/2021 11:20:00,4.9,-41,-41,5/13/21 11:20
142,13/05/2021 11:30:00,4.4,-41,-41,5/13/21 11:30
143,13/05/2021 11:40:00,3.4,-41,-41,5/13/21 11:40
144,13/05/2021 11:50:00,3.4,-41,-41,5/13/21 11:50
145,13/05/2021 12:00:00,3.6,-41,-41,5/13/21 12:00
146,13/05/2021 12:10:00,5.6,-40,-41,5/13/21 12:10
147,13/05/2021 12:20:00,9.6,-41,-41,5/13/21 12:20
148,13/05/2021 12:30:00,7.5,-41,-41,5/13/21 12:30
149,13/05/2021 12:40:00,6,-41,-41,5/13/21 12:40
150,13/05/2021 12:50:00,4.8,-41,-41,5/13/21 12:50
151,13/05/2021 13:00:00,4.5,-41,-41,5/13/21 13:00
152,13/05/2021 13:10:00,4.2,-41,-41,5/13/21 13:10
153,13/05/2021 13:20:00,4.1,-41,-41,5/13/21 13:20
154,13/05/2021 13:30:00,4.3,-41,-41,5/13/21 13:30
155,13/05/2021 13:40:00,4.4,-41,-41,5/13/21 13:40
156,13/05/2021 13:50:00,4.4,-41,-41,5/13/21 13:50
157,13/05/2021 14:00:00,4.5,-41,-41,5/13/21 14:00
158,13/05/2021 14:10:00,3.5,-41,-41,5/13/21 14:10
159,13/05/2021 14:20:00,3.4,-41,-41,5/13/21 14:20
160,13/05/2021 14:30:00,3.4,-41,-41,5/13/21 14:30
