sample,datetime,wtemp_a_1,wtrhgt__2,wtrhgt__3,formatted_datetime
1,12/5/21 12:00,11.2,-19,-19,5/12/21 12:00
2,12/5/21 12:10,11.8,-22,-20,5/12/21 12:10
3,12/5/21 12:20,12.9,-23,-23,5/12/21 12:20
4,12/5/21 12:30,15,-23,-23,5/12/21 12:30
5,12/5/21 12:40,13.6,-16,-17,5/12/21 12:40
6,12/5/21 12:50,9,-17,-16,5/12/21 12:50
7,12/5/21 13:00,8.8,-15,-16,5/12/21 13:00
8,12/5/21 13:10,8.7,-19,-17,5/12/21 13:10
9,12/5/21 13:20,7.2,122,-1,5/12/21 13:20
10,12/5/21 13:30,2,122,122,5/12/21 13:30
11,12/5/21 13:40,1.9,122,122,5/12/21 13:40
12,12/5/21 13:50,1.9,118,121,5/12/21 13:50
13,12/5/21 14:00,1.9,117,117,5/12/21 14:00
14,12/5/21 14:10,2,117,117,5/12/21 14:10
15,12/5/21 14:20,2,119,118,5/12/21 14:20
16,12/5/21 14:30,2,118,118,5/12/21 14:30
17,12/5/21 14:40,2,118,118,5/12/21 14:40
18,12/5/21 14:50,2,118,118,5/12/21 14:50
19,12/5/21 15:00,2,118,118,5/12/21 15:00
20,12/5/21 15:10,2,118,118,5/12/21 15:10
21,12/5/21 15:20,2,118,118,5/12/21 15:20
22,12/5/21 15:30,2,118,118,5/12/21 15:30
23,12/5/21 15:40,1.9,118,118,5/12/21 15:40
24,12/5/21 15:50,1.9,118,118,5/12/21 15:50
25,12/5/21 16:00,1.9,118,118,5/12/21 16:00
26,12/5/21 16:10,1.8,118,118,5/12/21 16:10
27,12/5/21 16:20,1.8,118,118,5/12/21 16:20
28,12/5/21 16:30,1.8,118,118,5/12/21 16:30
29,12/5/21 16:40,1.8,118,118,5/12/21 16:40
30,12/5/21 16:50,1.8,118,118,5/12/21 16:50
31,12/5/21 17:00,1.8,118,118,5/12/21 17:00
32,12/5/21 17:10,1.7,118,118,5/12/21 17:10
33,12/5/21 17:20,1.7,118,118,5/12/21 17:20
34,12/5/21 17:30,1.7,118,118,5/12/21 17:30
35,12/5/21 17:40,1.7,118,118,5/12/21 17:40
36,12/5/21 17:50,1.7,118,118,5/12/21 17:50
37,12/5/21 18:00,1.6,118,118,5/12/21 18:00
38,12/5/21 18:10,1.6,118,118,5/12/21 18:10
39,12/5/21 18:20,1.6,118,118,5/12/21 18:20
40,12/5/21 18:30,1.6,118,118,5/12/21 18:30
41,12/5/21 18:40,1.6,118,118,5/12/21 18:40
42,12/5/21 18:50,1.6,118,118,5/12/21 18:50
43,12/5/21 19:00,1.6,118,118,5/12/21 19:00
44,12/5/21 19:10,1.5,118,118,5/12/21 19:10
45,12/5/21 19:20,1.5,118,118,5/12/21 19:20
46,12/5/21 19:30,1.5,118,118,5/12/21 19:30
47,12/5/21 19:40,1.5,118,118,5/12/21 19:40
48,12/5/21 19:50,1.5,118,118,5/12/21 19:50
49,12/5/21 20:00,1.5,118,118,5/12/21 20:00
50,12/5/21 20:10,1.5,118,118,5/12/21 20:10
51,12/5/21 20:20,1.5,118,119,5/12/21 20:20
52,12/5/21 20:30,1.4,119,119,5/12/21 20:30
53,12/5/21 20:40,1.4,119,119,5/12/21 20:40
54,12/5/21 20:50,1.4,118,119,5/12/21 20:50
55,12/5/21 21:00,1.4,118,119,5/12/21 21:00
56,12/5/21 21:10,1.4,119,119,5/12/21 21:10
57,12/5/21 21:20,1.4,119,119,5/12/21 21:20
58,12/5/21 21:30,1.4,119,119,5/12/21 21:30
59,12/5/21 21:40,1.4,119,119,5/12/21 21:40
60,12/5/21 21:50,1.3,119,119,5/12/21 21:50
61,12/5/21 22:00,1.3,119,119,5/12/21 22:00
62,12/5/21 22:10,1.3,119,119,5/12/21 22:10
63,12/5/21 22:20,1.3,119,119,5/12/21 22:20
64,12/5/21 22:30,1.3,119,119,5/12/21 22:30
65,12/5/21 22:40,1.3,119,119,5/12/21 22:40
66,12/5/21 22:50,1.3,119,119,5/12/21 22:50
67,12/5/21 23:00,1.3,119,119,5/12/21 23:00
68,12/5/21 23:10,1.3,119,119,5/12/21 23:10
69,12/5/21 23:20,1.3,119,119,5/12/21 23:20
70,12/5/21 23:30,1.3,119,119,5/12/21 23:30
71,12/5/21 23:40,1.3,119,119,5/12/21 23:40
72,12/5/21 23:50,1.2,119,119,5/12/21 23:50
73,13/05/2021 00:00:00,1.2,119,119,5/13/21 0:00
74,13/05/2021 00:10:00,1.2,119,119,5/13/21 0:10
75,13/05/2021 00:20:00,1.2,119,119,5/13/21 0:20
76,13/05/2021 00:30:00,1.2,119,119,5/13/21 0:30
77,13/05/2021 00:40:00,1.2,119,119,5/13/21 0:40
78,13/05/2021 00:50:00,1.2,119,119,5/13/21 0:50
79,13/05/2021 01:00:00,1.2,120,119,5/13/21 1:00
80,13/05/2021 01:10:00,1.2,119,119,5/13/21 1:10
81,13/05/2021 01:20:00,1.2,120,119,5/13/21 1:20
82,13/05/2021 01:30:00,1.2,120,120,5/13/21 1:30
83,13/05/2021 01:40:00,1.2,120,120,5/13/21 1:40
84,13/05/2021 01:50:00,1.1,120,120,5/13/21 1:50
85,13/05/2021 02:00:00,1.1,120,120,5/13/21 2:00
86,13/05/2021 02:10:00,1.1,120,120,5/13/21 2:10
87,13/05/2021 02:20:00,1.1,120,120,5/13/21 2:20
88,13/05/2021 02:30:00,1.1,120,120,5/13/21 2:30
89,13/05/2021 02:40:00,1.1,120,120,5/13/21 2:40
90,13/05/2021 02:50:00,1.1,120,120,5/13/21 2:50
91,13/05/2021 03:00:00,1.1,120,120,5/13/21 3:00
92,13/05/2021 03:10:00,1.1,120,120,5/13/21 3:10
93,13/05/2021 03:20:00,1.1,120,120,5/13/21 3:20
94,13/05/2021 03:30:00,1,120,120,5/13/21 3:30
95,13/05/2021 03:40:00,1,120,120,5/13/21 3:40
96,13/05/2021 03:50:00,1,120,120,5/13/21 3:50
97,13/05/2021 04:00:00,1,120,120,5/13/21 4:00
98,13/05/2021 04:10:00,1,120,120,5/13/21 4:10
99,13/05/2021 04:20:00,1,120,120,5/13/21 4:20
100,13/05/2021 04:30:00,1,120,120,5/13/21 4:30
101,13/05/2021 04:40:00,1,121,120,5/13/21 4:40
102,13/05/2021 04:50:00,1,120,120,5/13/21 4:50
103,13/05/2021 05:00:00,1,120,120,5/13/21 5:00
104,13/05/2021 05:10:00,1,120,120,5/13/21 5:10
105,13/05/2021 05:20:00,0.9,121,120,5/13/21 5:20
